1;28;0.9404;0.9728
2;28;0.9788;0.9778
3;28;0.9868;0.9766
4;28;0.9912;0.9802
5;28;0.9922;0.9762
6;28;0.9923;0.9866
7;27;0.9937;0.9774
8;29;0.9940;0.9816
9;28;0.9941;0.9832
10;28;0.9938;0.9764
11;28;0.9945;0.9800
12;28;0.9969;0.9842
13;28;0.9963;0.9820
14;28;0.9966;0.9828
15;28;0.9981;0.9814
16;28;0.9960;0.9808
