1;12;0.9946;07
2;12;07;1.7807e
3;13;07;1.5845e
4;12;07;1.3883e
5;12;07;1.1921e
6;12;07;1.1921e
7;12;07;1.1921e
8;12;07;1.1921e
9;12;07;1.1921e
10;12;07;1.1921e
11;12;07;1.1921e
